tag,metric,unit,n_fields,weighted_mean_model_over_ogle,mean_model_over_ogle,median_model_over_ogle,mean_fractional_residual_model_minus_ogle,median_fractional_residual_model_minus_ogle,rms_fractional_residual,mean_absolute_residual,median_absolute_residual
kirkpatrick_min001,avg_tau,1e-6,37,1.619925199759052,1.744665054387974,1.7235695518614622,0.744665054387974,0.7235695518614622,0.8741363243058813,0.9129675384839476,0.587686250724353
kirkpatrick_min001,eventrate_source,1e-6 yr^-1 star^-1,37,1.688682236690115,1.855805841744813,1.92788619933162,0.8558058417448129,0.9278861993316201,0.9569264409947411,9.945797681673643,7.143535718801633
kirkpatrick_min001,eventrate_area,deg^-2 yr^-1,37,37.091048237165865,109.31268176515009,45.64148283851079,108.31268176515009,44.64148283851079,188.7565513180937,6810.971906701719,3280.961114224089
kirkpatrick_min001,avg_t,days,37,0.9451679613753949,0.9444005415518396,0.9372565785350112,-0.05559945844816049,-0.06274342146498879,0.12106626021880118,-1.7758315675665546,-1.5309394837457262
